"Chromosome","Gene","Position","Strand","CX","PerMeth_S1","Meth_S1","UnMeth_S1","PerMeth_S2","Meth_S2","UnMeth_S2","PerMeth_S3","Meth_S3","UnMeth_S3","PerMeth_S4","Meth_S4","UnMeth_S4","NAs","Zeroth_pos","Zoom_co","Target_info"
"NC_003070.9","AT1G01640",221714,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10916,2,"T"
"NC_003070.9","AT1G01640",221719,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10911,2,"T"
"NC_003070.9","AT1G01640",221728,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10902,2,"T"
"NC_003070.9","AT1G01640",221731,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10899,2,"T"
"NC_003070.9","AT1G01640",221732,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10898,2,"T"
"NC_003070.9","AT1G01640",221734,"-","CHH",0,0,10,0,0,12,NA,0,0,0,0,6,3,10896,2,"T"
"NC_003070.9","AT1G01640",221736,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10894,2,"T"
"NC_003070.9","AT1G01640",221741,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10889,2,"T"
"NC_003070.9","AT1G01640",221746,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10884,2,"T"
"NC_003070.9","AT1G01640",221750,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10880,2,"T"
"NC_003070.9","AT1G01640",221754,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10876,2,"T"
"NC_003070.9","AT1G01640",221759,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10871,2,"T"
"NC_003070.9","AT1G01640",221760,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10870,2,"T"
"NC_003070.9","AT1G01640",221761,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10869,2,"T"
"NC_003070.9","AT1G01640",221764,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10866,2,"T"
"NC_003070.9","AT1G01640",221765,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10865,2,"T"
"NC_003070.9","AT1G01640",221766,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10864,2,"T"
"NC_003070.9","AT1G01640",221767,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10863,2,"T"
"NC_003070.9","AT1G01640",221772,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10858,2,"T"
"NC_003070.9","AT1G01640",221773,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10857,2,"T"
"NC_003070.9","AT1G01640",221776,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10854,2,"T"
"NC_003070.9","AT1G01640",221778,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10852,2,"T"
"NC_003070.9","AT1G01640",221781,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10849,2,"T"
"NC_003070.9","AT1G01640",221784,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10846,2,"T"
"NC_003070.9","AT1G01640",221787,"+","CG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10843,2,"T"
"NC_003070.9","AT1G01640",221788,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10842,2,"T"
"NC_003070.9","AT1G01640",221791,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10839,2,"T"
"NC_003070.9","AT1G01640",221795,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10835,2,"T"
"NC_003070.9","AT1G01640",221799,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10831,2,"T"
"NC_003070.9","AT1G01640",221804,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10826,2,"T"
"NC_003070.9","AT1G01640",221807,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10823,2,"T"
"NC_003070.9","AT1G01640",221811,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10819,2,"T"
"NC_003070.9","AT1G01640",221817,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10813,2,"T"
"NC_003070.9","AT1G01640",221818,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10812,2,"T"
"NC_003070.9","AT1G01640",221820,"-","CHG",0,0,10,0,0,12,NA,0,0,0,0,6,3,10810,2,"T"
"NC_003070.9","AT1G01640",221822,"-","CHH",0,0,11,0,0,12,NA,0,0,0,0,6,3,10808,2,"T"
"NC_003070.9","AT1G01640",221823,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10807,2,"T"
"NC_003070.9","AT1G01640",221829,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10801,2,"T"
"NC_003070.9","AT1G01640",221832,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10798,2,"T"
"NC_003070.9","AT1G01640",221837,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10793,2,"T"
"NC_003070.9","AT1G01640",221843,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10787,2,"T"
"NC_003070.9","AT1G01640",221844,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10786,2,"T"
"NC_003070.9","AT1G01640",221846,"+","CG",0,0,1,0,0,3,NA,0,0,0,0,3,3,10784,2,"T"
"NC_003070.9","AT1G01640",221847,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10783,2,"T"
"NC_003070.9","AT1G01640",221850,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10780,2,"T"
"NC_003070.9","AT1G01640",221855,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10775,2,"T"
"NC_003070.9","AT1G01640",221858,"-","CHH",0,0,10,0,0,10,NA,0,0,0,0,5,3,10772,2,"T"
"NC_003070.9","AT1G01640",221867,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10763,2,"T"
"NC_003070.9","AT1G01640",221878,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10752,2,"T"
"NC_003070.9","AT1G01640",221884,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10746,2,"T"
"NC_003070.9","AT1G01640",221885,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10745,2,"T"
"NC_003070.9","AT1G01640",221886,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10744,2,"T"
"NC_003070.9","AT1G01640",221891,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10739,2,"T"
"NC_003070.9","AT1G01640",221892,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10738,2,"T"
"NC_003070.9","AT1G01640",221893,"+","CG",0,0,2,0,0,3,NA,0,0,0,0,1,3,10737,2,"T"
"NC_003070.9","AT1G01640",221894,"-","CG",0,0,11,0,0,10,NA,0,0,0,0,6,3,10736,2,"T"
"NC_003070.9","AT1G01640",221898,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10732,2,"T"
"NC_003070.9","AT1G01640",221900,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10730,2,"T"
"NC_003070.9","AT1G01640",221901,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10729,2,"T"
"NC_003070.9","AT1G01640",221905,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10725,2,"T"
"NC_003070.9","AT1G01640",221908,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10722,2,"T"
"NC_003070.9","AT1G01640",221910,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10720,2,"T"
"NC_003070.9","AT1G01640",221912,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10718,2,"T"
"NC_003070.9","AT1G01640",221913,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10717,2,"T"
"NC_003070.9","AT1G01640",221914,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10716,2,"T"
"NC_003070.9","AT1G01640",221917,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10713,2,"T"
"NC_003070.9","AT1G01640",221918,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10712,2,"T"
"NC_003070.9","AT1G01640",221925,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10705,2,"T"
"NC_003070.9","AT1G01640",221926,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10704,2,"T"
"NC_003070.9","AT1G01640",221928,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10702,2,"T"
"NC_003070.9","AT1G01640",221929,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10701,2,"T"
"NC_003070.9","AT1G01640",221932,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10698,2,"T"
"NC_003070.9","AT1G01640",221933,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10697,2,"T"
"NC_003070.9","AT1G01640",221935,"-","CHG",9,1,10,0,0,10,NA,0,0,0,0,6,3,10695,2,"T"
"NC_003070.9","AT1G01640",221937,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10693,2,"T"
"NC_003070.9","AT1G01640",221940,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10690,2,"T"
"NC_003070.9","AT1G01640",221941,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10689,2,"T"
"NC_003070.9","AT1G01640",221943,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10687,2,"T"
"NC_003070.9","AT1G01640",221944,"-","CHH",0,0,11,0,0,10,NA,0,0,0,0,6,3,10686,2,"T"
"NC_003070.9","AT1G01640",221952,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10678,2,"T"
"NC_003070.9","AT1G01640",221954,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10676,2,"T"
"NC_003070.9","AT1G01640",221955,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10675,2,"T"
"NC_003070.9","AT1G01640",221958,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10672,2,"T"
"NC_003070.9","AT1G01640",221959,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10671,2,"T"
"NC_003070.9","AT1G01640",221961,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10669,2,"T"
"NC_003070.9","AT1G01640",221964,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10666,2,"T"
"NC_003070.9","AT1G01640",221965,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10665,2,"T"
"NC_003070.9","AT1G01640",221967,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,2,3,10663,2,"T"
"NC_003070.9","AT1G01640",221973,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10657,2,"T"
"NC_003070.9","AT1G01640",221977,"-","CHH",0,0,11,0,0,10,NA,0,0,0,0,6,3,10653,2,"T"
"NC_003070.9","AT1G01640",221979,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10651,2,"T"
"NC_003070.9","AT1G01640",221981,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10649,2,"T"
"NC_003070.9","AT1G01640",221984,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10646,2,"T"
"NC_003070.9","AT1G01640",221985,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10645,2,"T"
"NC_003070.9","AT1G01640",221989,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10641,2,"T"
"NC_003070.9","AT1G01640",221990,"+","CG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10640,2,"T"
"NC_003070.9","AT1G01640",221991,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10639,2,"T"
"NC_003070.9","AT1G01640",221993,"+","CG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10637,2,"T"
"NC_003070.9","AT1G01640",221994,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10636,2,"T"
"NC_003070.9","AT1G01640",221997,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10633,2,"T"
"NC_003070.9","AT1G01640",221998,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10632,2,"T"
"NC_003070.9","AT1G01640",221999,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10631,2,"T"
"NC_003070.9","AT1G01640",222001,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10629,2,"T"
"NC_003070.9","AT1G01640",222002,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10628,2,"T"
"NC_003070.9","AT1G01640",222005,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10625,2,"T"
"NC_003070.9","AT1G01640",222006,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10624,2,"T"
"NC_003070.9","AT1G01640",222009,"+","CHG",0,0,2,0,0,3,NA,0,0,0,0,3,3,10621,2,"T"
"NC_003070.9","AT1G01640",222011,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10619,2,"T"
"NC_003070.9","AT1G01640",222015,"+","CHH",0,0,2,0,0,3,NA,0,0,0,0,3,3,10615,2,"T"
"NC_003070.9","AT1G01640",222020,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10610,2,"T"
"NC_003070.9","AT1G01640",222021,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10609,2,"T"
"NC_003070.9","AT1G01640",222024,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10606,2,"T"
"NC_003070.9","AT1G01640",222025,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10605,2,"T"
"NC_003070.9","AT1G01640",222028,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10602,2,"T"
"NC_003070.9","AT1G01640",222032,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10598,2,"T"
"NC_003070.9","AT1G01640",222035,"+","CHG",0,0,2,0,0,3,0,0,1,0,0,3,0,10595,2,"T"
"NC_003070.9","AT1G01640",222037,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10593,2,"T"
"NC_003070.9","AT1G01640",222040,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10590,2,"T"
"NC_003070.9","AT1G01640",222044,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10586,2,"T"
"NC_003070.9","AT1G01640",222045,"-","CG",0,0,11,0,0,10,NA,0,0,0,0,6,3,10585,2,"T"
"NC_003070.9","AT1G01640",222048,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10582,2,"T"
"NC_003070.9","AT1G01640",222049,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10581,2,"T"
"NC_003070.9","AT1G01640",222050,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10580,2,"T"
"NC_003070.9","AT1G01640",222051,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10579,2,"T"
"NC_003070.9","AT1G01640",222056,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10574,2,"T"
"NC_003070.9","AT1G01640",222058,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10572,2,"T"
"NC_003070.9","AT1G01640",222059,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10571,2,"T"
"NC_003070.9","AT1G01640",222061,"+","CHG",0,0,2,0,0,3,0,0,1,0,0,3,0,10569,2,"T"
"NC_003070.9","AT1G01640",222062,"+","CG",0,0,2,0,0,2,0,0,1,33,1,2,0,10568,2,"T"
"NC_003070.9","AT1G01640",222063,"-","CG",9,1,10,0,0,11,NA,0,0,0,0,6,3,10567,2,"T"
"NC_003070.9","AT1G01640",222066,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10564,2,"T"
"NC_003070.9","AT1G01640",222068,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10562,2,"T"
"NC_003070.9","AT1G01640",222069,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10561,2,"T"
"NC_003070.9","AT1G01640",222072,"+","CHG",0,0,2,0,0,3,0,0,1,0,0,3,0,10558,2,"T"
"NC_003070.9","AT1G01640",222074,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10556,2,"T"
"NC_003070.9","AT1G01640",222077,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10553,2,"T"
"NC_003070.9","AT1G01640",222078,"-","CG",0,0,10,0,0,11,NA,0,0,0,0,5,3,10552,2,"T"
"NC_003070.9","AT1G01640",222085,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10545,2,"T"
"NC_003070.9","AT1G01640",222086,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10544,2,"T"
"NC_003070.9","AT1G01640",222087,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10543,2,"T"
"NC_003070.9","AT1G01640",222089,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10541,2,"T"
"NC_003070.9","AT1G01640",222090,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10540,2,"T"
"NC_003070.9","AT1G01640",222092,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10538,2,"T"
"NC_003070.9","AT1G01640",222097,"-","CHH",0,0,9,0,0,11,NA,0,0,17,1,5,3,10533,2,"T"
"NC_003070.9","AT1G01640",222098,"-","CHH",0,0,10,0,0,10,NA,0,0,0,0,5,3,10532,2,"T"
"NC_003070.9","AT1G01640",222100,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10530,2,"T"
"NC_003070.9","AT1G01640",222102,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10528,2,"T"
"NC_003070.9","AT1G01640",222105,"-","CHH",0,0,11,0,0,10,NA,0,0,0,0,6,3,10525,2,"T"
"NC_003070.9","AT1G01640",222106,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10524,2,"T"
"NC_003070.9","AT1G01640",222107,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10523,2,"T"
"NC_003070.9","AT1G01640",222109,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10521,2,"T"
"NC_003070.9","AT1G01640",222110,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10520,2,"T"
"NC_003070.9","AT1G01640",222112,"+","CHG",0,0,2,0,0,3,0,0,1,0,0,3,0,10518,2,"T"
"NC_003070.9","AT1G01640",222113,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10517,2,"T"
"NC_003070.9","AT1G01640",222114,"-","CG",0,0,10,0,0,11,NA,0,0,0,0,6,3,10516,2,"T"
"NC_003070.9","AT1G01640",222119,"+","CHG",0,0,2,0,0,3,0,0,1,0,0,3,0,10511,2,"T"
"NC_003070.9","AT1G01640",222120,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10510,2,"T"
"NC_003070.9","AT1G01640",222121,"-","CG",0,0,11,0,0,10,NA,0,0,0,0,6,3,10509,2,"T"
"NC_003070.9","AT1G01640",222123,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10507,2,"T"
"NC_003070.9","AT1G01640",222128,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10502,2,"T"
"NC_003070.9","AT1G01640",222131,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10499,2,"T"
"NC_003070.9","AT1G01640",222132,"-","CG",0,0,5,0,0,8,NA,0,0,0,0,5,3,10498,2,"T"
"NC_003070.9","AT1G01640",222133,"-","CHG",0,0,11,0,0,10,NA,0,0,0,0,6,3,10497,2,"T"
"NC_003070.9","AT1G01640",222134,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10496,2,"T"
"NC_003070.9","AT1G01640",222135,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10495,2,"T"
"NC_003070.9","AT1G01640",222139,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10491,2,"T"
"NC_003070.9","AT1G01640",222140,"-","CG",20,2,8,0,0,9,NA,0,0,0,0,6,3,10490,2,"T"
"NC_003070.9","AT1G01640",222141,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10489,2,"T"
"NC_003070.9","AT1G01640",222143,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10487,2,"T"
"NC_003070.9","AT1G01640",222144,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10486,2,"T"
"NC_003070.9","AT1G01640",222147,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10483,2,"T"
"NC_003070.9","AT1G01640",222151,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10479,2,"T"
"NC_003070.9","AT1G01640",222153,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10477,2,"T"
"NC_003070.9","AT1G01640",222154,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10476,2,"T"
"NC_003070.9","AT1G01640",222155,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10475,2,"T"
"NC_003070.9","AT1G01640",222156,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10474,2,"T"
"NC_003070.9","AT1G01640",222158,"+","CG",0,0,2,0,0,3,0,0,1,0,0,3,0,10472,2,"T"
"NC_003070.9","AT1G01640",222159,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10471,2,"T"
"NC_003070.9","AT1G01640",222162,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10468,2,"T"
"NC_003070.9","AT1G01640",222163,"+","CHH",0,0,2,0,0,3,0,0,1,0,0,3,0,10467,2,"T"
"NC_003070.9","AT1G01640",222166,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10464,2,"T"
"NC_003070.9","AT1G01640",222167,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10463,2,"T"
"NC_003070.9","AT1G01640",222169,"+","CG",0,0,3,0,0,3,0,0,1,0,0,3,0,10461,2,"T"
"NC_003070.9","AT1G01640",222170,"-","CG",0,0,11,9,1,10,NA,0,0,0,0,6,3,10460,2,"T"
"NC_003070.9","AT1G01640",222171,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10459,2,"T"
"NC_003070.9","AT1G01640",222172,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10458,2,"T"
"NC_003070.9","AT1G01640",222173,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10457,2,"T"
"NC_003070.9","AT1G01640",222174,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10456,2,"T"
"NC_003070.9","AT1G01640",222177,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10453,2,"T"
"NC_003070.9","AT1G01640",222180,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10450,2,"T"
"NC_003070.9","AT1G01640",222183,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10447,2,"T"
"NC_003070.9","AT1G01640",222186,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10444,2,"T"
"NC_003070.9","AT1G01640",222189,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10441,2,"T"
"NC_003070.9","AT1G01640",222192,"+","CG",0,0,3,0,0,3,0,0,1,0,0,3,0,10438,2,"T"
"NC_003070.9","AT1G01640",222193,"-","CG",0,0,10,0,0,11,NA,0,0,0,0,6,3,10437,2,"T"
"NC_003070.9","AT1G01640",222194,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10436,2,"T"
"NC_003070.9","AT1G01640",222197,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10433,2,"T"
"NC_003070.9","AT1G01640",222198,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10432,2,"T"
"NC_003070.9","AT1G01640",222199,"+","CHG",0,0,3,0,0,3,0,0,1,0,0,3,0,10431,2,"T"
"NC_003070.9","AT1G01640",222201,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10429,2,"T"
"NC_003070.9","AT1G01640",222207,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10423,2,"T"
"NC_003070.9","AT1G01640",222209,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10421,2,"T"
"NC_003070.9","AT1G01640",222211,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10419,2,"T"
"NC_003070.9","AT1G01640",222212,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10418,2,"T"
"NC_003070.9","AT1G01640",222214,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10416,2,"T"
"NC_003070.9","AT1G01640",222218,"+","CHG",0,0,3,0,0,3,0,0,1,0,0,3,0,10412,2,"T"
"NC_003070.9","AT1G01640",222220,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10410,2,"T"
"NC_003070.9","AT1G01640",222222,"+","CG",0,0,3,0,0,3,0,0,1,0,0,2,0,10408,2,"T"
"NC_003070.9","AT1G01640",222223,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10407,2,"T"
"NC_003070.9","AT1G01640",222225,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10405,2,"T"
"NC_003070.9","AT1G01640",222226,"+","CHG",0,0,3,0,0,3,0,0,1,0,0,3,0,10404,2,"T"
"NC_003070.9","AT1G01640",222227,"+","CG",0,0,3,0,0,3,0,0,1,0,0,3,0,10403,2,"T"
"NC_003070.9","AT1G01640",222228,"-","CG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10402,2,"T"
"NC_003070.9","AT1G01640",222231,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10399,2,"T"
"NC_003070.9","AT1G01640",222234,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10396,2,"T"
"NC_003070.9","AT1G01640",222237,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10393,2,"T"
"NC_003070.9","AT1G01640",222238,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10392,2,"T"
"NC_003070.9","AT1G01640",222239,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10391,2,"T"
"NC_003070.9","AT1G01640",222242,"-","CHH",0,0,11,0,0,10,NA,0,0,0,0,6,3,10388,2,"T"
"NC_003070.9","AT1G01640",222243,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10387,2,"T"
"NC_003070.9","AT1G01640",222246,"-","CHH",0,0,11,9,1,10,NA,0,0,0,0,6,3,10384,2,"T"
"NC_003070.9","AT1G01640",222247,"+","CHG",0,0,3,0,0,3,0,0,1,0,0,2,0,10383,2,"T"
"NC_003070.9","AT1G01640",222249,"-","CHG",0,0,11,0,0,11,NA,0,0,0,0,6,3,10381,2,"T"
"NC_003070.9","AT1G01640",222252,"+","CHH",0,0,3,0,0,3,0,0,1,0,0,3,0,10378,2,"T"
"NC_003070.9","AT1G01640",222255,"-","CHH",0,0,11,0,0,11,NA,0,0,0,0,6,3,10375,2,"T"
